Let us play a game named Bongard-Tool. I will give you 6 tools that can perform a function, and 6 tools that can not perform that function. Then I will ask you whether another tool could perform that function. All you need to do is guess the possible function, and tell me yes or no. For example, there is a function that can be performed by these tools: ['Styrofoam', 'Stone', 'Balsa-Wood', 'Cardboard', 'Wooden-Block', 'Clay'], and this function can not be performed by these tools: ['Anchors', 'Padlock', 'Smartphone', 'Hacksaw', 'Tile-Saw', 'Scrub-Brush']. What function it may be? Can Plaster be used to perform this function? Can Robot-Arm be used to perform this function? You just need to answer: Possible functions: carving, crafting, or sculpture. Yes, No.
There is a function that can be performed by these tools: ['Screwdriver', 'Hacksaw', 'Hammer', 'Chisel', 'File', 'Drill-Bit'], and this function cannot be performed by these tools: ['Cheese', 'Padlock', 'Table-Saw', 'Clay', 'Luggage-Lock', 'LED-Lights']. What function it may be? Can Pencil be used to perform this function? Can Desktop-Computer be used to perform this function? 
There is a function that can be performed by these tools: ['USB-Drive', 'Webcam', 'Mouse', 'Headphones', 'Keyboard', 'Monitor'], and this function cannot be performed by these tools: ['Measuring-Tape', 'Helmets', 'Ohmmeter', 'Dremel-Tool', 'Staple-Punch', 'Tug-of-War-Rope']. What function it may be? Can Microphone be used to perform this function? Can Compass be used to perform this function? 
There is a function that can be performed by these tools: ['Rope', 'Pliers', 'Tape-Measure', 'Hammer', 'Crowbar', 'Drill'], and this function cannot be performed by these tools: ['Wharfs', 'Boolean', 'Door', 'Rug', 'Buoys', 'Flash-Memory-Card']. What function it may be? Can Saw be used to perform this function? Can Scissors be used to perform this function? 
There is a function that can be performed by these tools: ['Joystick', 'USB-Drive', 'Printer', 'Speakers', 'Monitor', 'Headphones'], and this function cannot be performed by these tools: ['Vegetables', 'Polish-Music-Instruments', 'Chalkboard', 'LED-Lights', 'Robot-Dog', 'Paint-Tray']. What function it may be? Can Keyboard be used to perform this function? Can Mixer be used to perform this function? 
There is a function that can be performed by these tools: ['Router', 'Laptop', 'Keyboard', 'Monitor', 'External-Hard-Drive', 'USB-Flash-Drive'], and this function cannot be performed by these tools: ['Robot-Vacuum', 'Crate', 'Seam-Ripper', 'Wheel', 'Copper-Wire', 'Docks']. What function it may be? Can Smartphone be used to perform this function? Can Fishing-Rod be used to perform this function? 
There is a function that can be performed by these tools: ['Speakers', 'Webcam', 'Mouse', 'Gamepad', 'Microphone', 'Scanner'], and this function cannot be performed by these tools: ['Smartwatch', 'Pressure-Gauge', 'Paint-Palette', 'Leather', 'Door', 'Tow-Truck']. What function it may be? Can Monitor be used to perform this function? Can CSV-File be used to perform this function? 
There is a function that can be performed by these tools: ['USB-Drive', 'Printer', 'Speakers', 'Headphones', 'Monitor', 'Keyboard'], and this function cannot be performed by these tools: ['Paint-Tray', 'Mixer', 'Robot-Dog', 'Vegetables', 'LED-Lights', 'Chalkboard']. What function it may be? Can Joystick be used to perform this function? Can Polish-Music-Instruments be used to perform this function? 
There is a function that can be performed by these tools: ['Piers', 'Floating-Logs', 'Pilings', 'Docks', 'Buoys', 'Wharfs'], and this function cannot be performed by these tools: ['Socket', 'Clamps', 'Circular-Saw', 'Sticky-Notes', 'Microcontroller', 'Descenders']. What function it may be? Can Boats be used to perform this function? Can Strain-Gauge be used to perform this function? 
There is a function that can be performed by these tools: ['Microphone', 'Mouse', 'Headphones', 'USB-Drive', 'Webcam', 'Monitor'], and this function cannot be performed by these tools: ['Ohmmeter', 'Staple-Punch', 'Helmets', 'Dremel-Tool', 'Measuring-Tape', 'Tug-of-War-Rope']. What function it may be? Can Keyboard be used to perform this function? Can Compass be used to perform this function? 
There is a function that can be performed by these tools: ['Stool', 'Tightrope', 'Plank', 'Rocking-Horse', 'Ruler', 'Scale'], and this function cannot be performed by these tools: ['Class', 'Hole-Punch', 'Polish-Jewelry', 'Pulley', 'Web-Pages', 'Processor']. What function it may be? Can See-Saw be used to perform this function? Can Printer be used to perform this function? 
There is a function that can be performed by these tools: ['Boolean', 'Float', 'Tuple', 'String', 'List', 'Class'], and this function cannot be performed by these tools: ['Desk', 'Optical-Disc', 'Recording-Software', 'Rocking-Horse', 'Flagpole', 'Fabric']. What function it may be? Can File be used to perform this function? Can Flash-Drive be used to perform this function? 
There is a function that can be performed by these tools: ['Paper-Clip', 'Stapler', 'Glue-Stick', 'White-Out', 'Highlighter', 'Pen'], and this function cannot be performed by these tools: ['Screwdriver-Bit', 'Memory-Card', 'Tightrope', 'Jigsaw', 'Calculator', 'Bench']. What function it may be? Can Scissors be used to perform this function? Can USB-Mouse be used to perform this function? 
There is a function that can be performed by these tools: ['Adhesives', 'Clamps', 'Screws', 'Anchors', 'Rivets', 'Nails'], and this function cannot be performed by these tools: ['Clock', 'Table-Saw', 'Awl', 'Dictionary', 'Lace', 'SD-Card']. What function it may be? Can Staples be used to perform this function? Can Gamepad be used to perform this function? 
There is a function that can be performed by these tools: ['Screws', 'Anchors', 'Rivets', 'Staples', 'Nails', 'Adhesives'], and this function cannot be performed by these tools: ['Dictionary', 'SD-Card', 'Table-Saw', 'Clock', 'Lace', 'Awl']. What function it may be? Can Clamps be used to perform this function? Can Gamepad be used to perform this function? 
There is a function that can be performed by these tools: ['Slider', 'Handle', 'Button', 'Pedal', 'Switch', 'Dial'], and this function cannot be performed by these tools: ['Napkin', 'Bobbins', 'Mouse', 'Spirit-Level', 'Digital-Level', 'Clamp']. What function it may be? Can Joystick be used to perform this function? Can Paper be used to perform this function? 
There is a function that can be performed by these tools: ['Chair', 'Bed', 'Bookshelf', 'Stool', 'Cabinet', 'Table'], and this function cannot be performed by these tools: ['Dodecahedron', 'Filter', 'Anchors', 'Ribbon', 'Socket-Set', 'Glass']. What function it may be? Can Dresser be used to perform this function? Can Memory-Card be used to perform this function? 
There is a function that can be performed by these tools: ['Ruler', 'Tightrope', 'Plank', 'Stool', 'Rocking-Horse', 'See-Saw'], and this function cannot be performed by these tools: ['Pulley', 'Polish-Jewelry', 'Hole-Punch', 'Class', 'Web-Pages', 'Printer']. What function it may be? Can Scale be used to perform this function? Can Processor be used to perform this function? 
There is a function that can be performed by these tools: ['Pencil', 'Drill-Bit', 'Chisel', 'File', 'Hammer', 'Hacksaw'], and this function cannot be performed by these tools: ['Luggage-Lock', 'Table-Saw', 'Padlock', 'Clay', 'Cheese', 'LED-Lights']. What function it may be? Can Screwdriver be used to perform this function? Can Desktop-Computer be used to perform this function? 
There is a function that can be performed by these tools: ['Cabinet', 'Stool', 'Bookshelf', 'Dresser', 'Bed', 'Table'], and this function cannot be performed by these tools: ['Dodecahedron', 'Socket-Set', 'Memory-Card', 'Filter', 'Ribbon', 'Glass']. What function it may be? Can Chair be used to perform this function? Can Anchors be used to perform this function? 
There is a function that can be performed by these tools: ['Stool', 'Plank', 'Tightrope', 'Rocking-Horse', 'Scale', 'See-Saw'], and this function cannot be performed by these tools: ['Hole-Punch', 'Class', 'Polish-Jewelry', 'Printer', 'Processor', 'Web-Pages']. What function it may be? Can Ruler be used to perform this function? Can Pulley be used to perform this function? 
There is a function that can be performed by these tools: ['Hammer', 'Saw', 'Pliers', 'Rope', 'Tape-Measure', 'Drill'], and this function cannot be performed by these tools: ['Door', 'Boolean', 'Rug', 'Buoys', 'Flash-Memory-Card', 'Wharfs']. What function it may be? Can Crowbar be used to perform this function? Can Scissors be used to perform this function? 
There is a function that can be performed by these tools: ['Tablet', 'Mouse', 'Joystick', 'Light-Switch', 'Gesture-Sensor', 'Game-Controller'], and this function cannot be performed by these tools: ['CSV-Files', 'Paintbrush-Holder', 'Rag', 'Robot-Car', 'Jump-Rope', 'Crimp-Tool']. What function it may be? Can Touchscreen-Monitor be used to perform this function? Can Pitchfork be used to perform this function? 
There is a function that can be performed by these tools: ['See-Saw', 'Ruler', 'Rocking-Horse', 'Tightrope', 'Stool', 'Scale'], and this function cannot be performed by these tools: ['Processor', 'Class', 'Hole-Punch', 'Pulley', 'Polish-Jewelry', 'Printer']. What function it may be? Can Plank be used to perform this function? Can Web-Pages be used to perform this function? 
There is a function that can be performed by these tools: ['Light-Switch', 'Joystick', 'Game-Controller', 'Gesture-Sensor', 'Touchscreen-Monitor', 'Mouse'], and this function cannot be performed by these tools: ['Rag', 'Robot-Car', 'Jump-Rope', 'Paintbrush-Holder', 'Crimp-Tool', 'Pitchfork']. What function it may be? Can Tablet be used to perform this function? Can CSV-Files be used to perform this function? 
There is a function that can be performed by these tools: ['Desk', 'Floor', 'Door', 'Cabinet', 'Chair', 'Bookshelf'], and this function cannot be performed by these tools: ['Cabinet-Handle', 'Thimble', 'Raspberry-Pi', 'Diaphragm', 'Table-Saw', 'API-Endpoints']. What function it may be? Can Wall be used to perform this function? Can Drill-Press be used to perform this function? 
There is a function that can be performed by these tools: ['Microphone', 'Audio-Interface', 'Monitor', 'Mouse', 'Cables', 'Recording-Software'], and this function cannot be performed by these tools: ['Pulley', 'Scissor-Lift', 'Seam-Ripper', 'Netting', 'Storage-Device', 'Ribbon']. What function it may be? Can Speakers be used to perform this function? Can Graph-Paper be used to perform this function? 
There is a function that can be performed by these tools: ['Nails', 'Screws', 'Rivets', 'Staples', 'Anchors', 'Adhesives'], and this function cannot be performed by these tools: ['Awl', 'Gamepad', 'Clock', 'SD-Card', 'Table-Saw', 'Dictionary']. What function it may be? Can Clamps be used to perform this function? Can Lace be used to perform this function? 
There is a function that can be performed by these tools: ['Desktop-Computer', 'Laptop', 'Drone', 'Microcontroller', 'Robot', 'Tablet'], and this function cannot be performed by these tools: ['Vice', 'Garage-Door-Lock', 'Ceiling', 'Golf-Ball', 'Dice-Shaker', 'Yarn']. What function it may be? Can Smartphone be used to perform this function? Can Robot-Vacuum be used to perform this function? 
There is a function that can be performed by these tools: ['Saw', 'Tape-Measure', 'Pliers', 'Hammer', 'Drill', 'Rope'], and this function cannot be performed by these tools: ['Flash-Memory-Card', 'Wharfs', 'Door', 'Rug', 'Boolean', 'Scissors']. What function it may be? Can Crowbar be used to perform this function? Can Buoys be used to perform this function? 
There is a function that can be performed by these tools: ['Tablet', 'Laptop', 'Microcontroller', 'Drone', 'Desktop-Computer', 'Smartphone'], and this function cannot be performed by these tools: ['Yarn', 'Dice-Shaker', 'Garage-Door-Lock', 'Ceiling', 'Robot-Vacuum', 'Golf-Ball']. What function it may be? Can Robot be used to perform this function? Can Vice be used to perform this function? 
There is a function that can be performed by these tools: ['Highlighter', 'Scissors', 'Paper-Clip', 'Stapler', 'Pen', 'White-Out'], and this function cannot be performed by these tools: ['Bench', 'Screwdriver-Bit', 'Tightrope', 'Memory-Card', 'Calculator', 'Jigsaw']. What function it may be? Can Glue-Stick be used to perform this function? Can USB-Mouse be used to perform this function? 
There is a function that can be performed by these tools: ['Styrofoam', 'Clay', 'Balsa-Wood', 'Stone', 'Plaster', 'Wooden-Block'], and this function cannot be performed by these tools: ['Tile-Saw', 'Hacksaw', 'Smartphone', 'Anchors', 'Scrub-Brush', 'Robot-Arm']. What function it may be? Can Cardboard be used to perform this function? Can Padlock be used to perform this function? 
There is a function that can be performed by these tools: ['Tablet', 'Smart-TV', 'Smart-Speaker', 'Smartphone', 'Smartwatch', 'Printer'], and this function cannot be performed by these tools: ['Refrigerator', 'Rugby-Ball', 'Sound-Card', 'Staple-Punch', 'Polish-Flag', 'Sharpener']. What function it may be? Can Laptop be used to perform this function? Can Needle be used to perform this function? 
There is a function that can be performed by these tools: ['Drill-Bit', 'Chisel', 'Pencil', 'Hammer', 'File', 'Hacksaw'], and this function cannot be performed by these tools: ['Padlock', 'Cheese', 'LED-Lights', 'Clay', 'Table-Saw', 'Desktop-Computer']. What function it may be? Can Screwdriver be used to perform this function? Can Luggage-Lock be used to perform this function? 
There is a function that can be performed by these tools: ['Webcam', 'Scanner', 'Speakers', 'Microphone', 'Monitor', 'Gamepad'], and this function cannot be performed by these tools: ['Smartwatch', 'Paint-Palette', 'Leather', 'CSV-File', 'Door', 'Pressure-Gauge']. What function it may be? Can Mouse be used to perform this function? Can Tow-Truck be used to perform this function? 
There is a function that can be performed by these tools: ['Joystick', 'Switch', 'Pedal', 'Dial', 'Handle', 'Slider'], and this function cannot be performed by these tools: ['Napkin', 'Spirit-Level', 'Paper', 'Mouse', 'Clamp', 'Bobbins']. What function it may be? Can Button be used to perform this function? Can Digital-Level be used to perform this function? 
There is a function that can be performed by these tools: ['Drill', 'Tape-Measure', 'Pliers', 'Rope', 'Hammer', 'Crowbar'], and this function cannot be performed by these tools: ['Flash-Memory-Card', 'Rug', 'Scissors', 'Wharfs', 'Buoys', 'Door']. What function it may be? Can Saw be used to perform this function? Can Boolean be used to perform this function? 
There is a function that can be performed by these tools: ['Drone', 'Computer', 'Raspberry-Pi', 'Sensor', 'GPS-Tracker', 'Robot'], and this function cannot be performed by these tools: ['Plate', 'Magnetic-Tape', 'Stopwatch', 'Joystick', 'Robot-Vacuum', 'Excel-Spreadsheet']. What function it may be? Can Microcontroller be used to perform this function? Can Laptop be used to perform this function? 
There is a function that can be performed by these tools: ['Smart-Speaker', 'Tablet', 'Laptop', 'Printer', 'Smartphone', 'Smartwatch'], and this function cannot be performed by these tools: ['Needle', 'Staple-Punch', 'Polish-Flag', 'Sharpener', 'Refrigerator', 'Sound-Card']. What function it may be? Can Smart-TV be used to perform this function? Can Rugby-Ball be used to perform this function? 
There is a function that can be performed by these tools: ['Drill-Bit', 'Chisel', 'Screwdriver', 'Hammer', 'Pencil', 'Hacksaw'], and this function cannot be performed by these tools: ['Luggage-Lock', 'Cheese', 'Clay', 'Desktop-Computer', 'LED-Lights', 'Table-Saw']. What function it may be? Can File be used to perform this function? Can Padlock be used to perform this function? 
There is a function that can be performed by these tools: ['Monitor', 'Mouse', 'Microphone', 'USB-Drive', 'Webcam', 'Keyboard'], and this function cannot be performed by these tools: ['Measuring-Tape', 'Helmets', 'Staple-Punch', 'Ohmmeter', 'Tug-of-War-Rope', 'Compass']. What function it may be? Can Headphones be used to perform this function? Can Dremel-Tool be used to perform this function? 
There is a function that can be performed by these tools: ['Dolly', 'Forklift', 'Crane', 'Hand-Truck', 'Cargo-Container', 'Wheelbarrow'], and this function cannot be performed by these tools: ['Handle', 'HTML-Tables', 'Clip', 'Tow-Truck', 'Anvil', 'Crimp-Caps']. What function it may be? Can Pallet-Jack be used to perform this function? Can Crowbar be used to perform this function? 
There is a function that can be performed by these tools: ['Monitor', 'Audio-Interface', 'Mouse', 'Speakers', 'Cables', 'Microphone'], and this function cannot be performed by these tools: ['Graph-Paper', 'Storage-Device', 'Netting', 'Scissor-Lift', 'Ribbon', 'Seam-Ripper']. What function it may be? Can Recording-Software be used to perform this function? Can Pulley be used to perform this function? 
There is a function that can be performed by these tools: ['Tablet', 'Joystick', 'Mouse', 'Touchscreen-Monitor', 'Game-Controller', 'Light-Switch'], and this function cannot be performed by these tools: ['Jump-Rope', 'Rag', 'Robot-Car', 'CSV-Files', 'Crimp-Tool', 'Paintbrush-Holder']. What function it may be? Can Gesture-Sensor be used to perform this function? Can Pitchfork be used to perform this function? 
There is a function that can be performed by these tools: ['Game-Controller', 'Mouse', 'Tablet', 'Touchscreen-Monitor', 'Gesture-Sensor', 'Light-Switch'], and this function cannot be performed by these tools: ['Crimp-Tool', 'Pitchfork', 'Paintbrush-Holder', 'Robot-Car', 'Rag', 'Jump-Rope']. What function it may be? Can Joystick be used to perform this function? Can CSV-Files be used to perform this function? 
There is a function that can be performed by these tools: ['Bed', 'Bookshelf', 'Desk', 'Chair', 'Cabinet', 'Couch'], and this function cannot be performed by these tools: ['Cardboard', 'Doorknob', 'Yarn', 'Robot-Arm', 'Magnetic-Tape', 'Cane']. What function it may be? Can Stool be used to perform this function? Can Mailbox-Lock be used to perform this function? 
There is a function that can be performed by these tools: ['Webcam', 'Speakers', 'Gamepad', 'Monitor', 'Mouse', 'Microphone'], and this function cannot be performed by these tools: ['CSV-File', 'Tow-Truck', 'Door', 'Smartwatch', 'Paint-Palette', 'Pressure-Gauge']. What function it may be? Can Scanner be used to perform this function? Can Leather be used to perform this function? 
There is a function that can be performed by these tools: ['Plaster', 'Balsa-Wood', 'Cardboard', 'Stone', 'Styrofoam', 'Clay'], and this function cannot be performed by these tools: ['Tile-Saw', 'Hacksaw', 'Robot-Arm', 'Anchors', 'Smartphone', 'Scrub-Brush']. What function it may be? Can Wooden-Block be used to perform this function? Can Padlock be used to perform this function? 
There is a function that can be performed by these tools: ['Class', 'Boolean', 'String', 'File', 'Float', 'List'], and this function cannot be performed by these tools: ['Fabric', 'Recording-Software', 'Optical-Disc', 'Flagpole', 'Rocking-Horse', 'Desk']. What function it may be? Can Tuple be used to perform this function? Can Flash-Drive be used to perform this function? 
There is a function that can be performed by these tools: ['Printer', 'Smartphone', 'Smartwatch', 'Smart-TV', 'Laptop', 'Tablet'], and this function cannot be performed by these tools: ['Sharpener', 'Polish-Flag', 'Staple-Punch', 'Needle', 'Sound-Card', 'Refrigerator']. What function it may be? Can Smart-Speaker be used to perform this function? Can Rugby-Ball be used to perform this function? 
There is a function that can be performed by these tools: ['Smartphone', 'Tablet', 'Printer', 'Smart-TV', 'Smartwatch', 'Smart-Speaker'], and this function cannot be performed by these tools: ['Sound-Card', 'Rugby-Ball', 'Staple-Punch', 'Sharpener', 'Refrigerator', 'Polish-Flag']. What function it may be? Can Laptop be used to perform this function? Can Needle be used to perform this function? 
There is a function that can be performed by these tools: ['Slider', 'Joystick', 'Pedal', 'Button', 'Switch', 'Handle'], and this function cannot be performed by these tools: ['Digital-Level', 'Mouse', 'Napkin', 'Paper', 'Clamp', 'Bobbins']. What function it may be? Can Dial be used to perform this function? Can Spirit-Level be used to perform this function? 
There is a function that can be performed by these tools: ['Switch', 'Joystick', 'Pedal', 'Handle', 'Dial', 'Slider'], and this function cannot be performed by these tools: ['Digital-Level', 'Spirit-Level', 'Napkin', 'Bobbins', 'Mouse', 'Clamp']. What function it may be? Can Button be used to perform this function? Can Paper be used to perform this function? 
There is a function that can be performed by these tools: ['Bed', 'Chair', 'Cabinet', 'Stool', 'Dresser', 'Table'], and this function cannot be performed by these tools: ['Dodecahedron', 'Anchors', 'Glass', 'Memory-Card', 'Ribbon', 'Socket-Set']. What function it may be? Can Bookshelf be used to perform this function? Can Filter be used to perform this function? 
There is a function that can be performed by these tools: ['Cabinet', 'Stool', 'Bed', 'Bookshelf', 'Chair', 'Dresser'], and this function cannot be performed by these tools: ['Ribbon', 'Socket-Set', 'Anchors', 'Dodecahedron', 'Glass', 'Filter']. What function it may be? Can Table be used to perform this function? Can Memory-Card be used to perform this function? 
There is a function that can be performed by these tools: ['Smart-Speaker', 'Printer', 'Tablet', 'Smartwatch', 'Laptop', 'Smartphone'], and this function cannot be performed by these tools: ['Polish-Flag', 'Refrigerator', 'Rugby-Ball', 'Sound-Card', 'Needle', 'Staple-Punch']. What function it may be? Can Smart-TV be used to perform this function? Can Sharpener be used to perform this function? 
There is a function that can be performed by these tools: ['Rope', 'Bungee-Cord', 'Hook', 'Cable', 'Chain', 'Towel'], and this function cannot be performed by these tools: ['Napkin', 'Rugby-Ball', 'Paint-Brush-Cleaner', 'Soldering-Iron', 'Beam', 'Clamp']. What function it may be? Can Handle be used to perform this function? Can Storage-Device be used to perform this function? 
There is a function that can be performed by these tools: ['Rocking-Horse', 'Tightrope', 'See-Saw', 'Scale', 'Ruler', 'Plank'], and this function cannot be performed by these tools: ['Polish-Jewelry', 'Web-Pages', 'Printer', 'Hole-Punch', 'Pulley', 'Class']. What function it may be? Can Stool be used to perform this function? Can Processor be used to perform this function? 
There is a function that can be performed by these tools: ['Pallet-Jack', 'Cargo-Container', 'Dolly', 'Crane', 'Wheelbarrow', 'Forklift'], and this function cannot be performed by these tools: ['HTML-Tables', 'Crowbar', 'Clip', 'Tow-Truck', 'Crimp-Caps', 'Anvil']. What function it may be? Can Hand-Truck be used to perform this function? Can Handle be used to perform this function? 
There is a function that can be performed by these tools: ['Stapler', 'Scissors', 'Highlighter', 'White-Out', 'Paper-Clip', 'Pen'], and this function cannot be performed by these tools: ['USB-Mouse', 'Bench', 'Tightrope', 'Jigsaw', 'Memory-Card', 'Screwdriver-Bit']. What function it may be? Can Glue-Stick be used to perform this function? Can Calculator be used to perform this function? 
There is a function that can be performed by these tools: ['Class', 'Boolean', 'Tuple', 'String', 'File', 'List'], and this function cannot be performed by these tools: ['Desk', 'Fabric', 'Flash-Drive', 'Optical-Disc', 'Rocking-Horse', 'Flagpole']. What function it may be? Can Float be used to perform this function? Can Recording-Software be used to perform this function? 
There is a function that can be performed by these tools: ['Bed', 'Chair', 'Bookshelf', 'Cabinet', 'Dresser', 'Stool'], and this function cannot be performed by these tools: ['Glass', 'Anchors', 'Filter', 'Dodecahedron', 'Socket-Set', 'Memory-Card']. What function it may be? Can Table be used to perform this function? Can Ribbon be used to perform this function? 
There is a function that can be performed by these tools: ['Smart-TV', 'Smart-Speaker', 'Tablet', 'Laptop', 'Printer', 'Smartphone'], and this function cannot be performed by these tools: ['Rugby-Ball', 'Staple-Punch', 'Sharpener', 'Refrigerator', 'Sound-Card', 'Needle']. What function it may be? Can Smartwatch be used to perform this function? Can Polish-Flag be used to perform this function? 
There is a function that can be performed by these tools: ['Pallet-Jack', 'Crane', 'Hand-Truck', 'Cargo-Container', 'Forklift', 'Dolly'], and this function cannot be performed by these tools: ['Tow-Truck', 'HTML-Tables', 'Crimp-Caps', 'Handle', 'Anvil', 'Clip']. What function it may be? Can Wheelbarrow be used to perform this function? Can Crowbar be used to perform this function? 
There is a function that can be performed by these tools: ['Tablet', 'Robot', 'Drone', 'Desktop-Computer', 'Microcontroller', 'Laptop'], and this function cannot be performed by these tools: ['Golf-Ball', 'Dice-Shaker', 'Garage-Door-Lock', 'Yarn', 'Robot-Vacuum', 'Vice']. What function it may be? Can Smartphone be used to perform this function? Can Ceiling be used to perform this function? 
There is a function that can be performed by these tools: ['Hammer', 'Crowbar', 'Tape-Measure', 'Drill', 'Pliers', 'Rope'], and this function cannot be performed by these tools: ['Door', 'Rug', 'Boolean', 'Buoys', 'Flash-Memory-Card', 'Scissors']. What function it may be? Can Saw be used to perform this function? Can Wharfs be used to perform this function? 
There is a function that can be performed by these tools: ['Rocking-Horse', 'Plank', 'Scale', 'Ruler', 'Stool', 'Tightrope'], and this function cannot be performed by these tools: ['Class', 'Hole-Punch', 'Polish-Jewelry', 'Pulley', 'Processor', 'Web-Pages']. What function it may be? Can See-Saw be used to perform this function? Can Printer be used to perform this function? 
There is a function that can be performed by these tools: ['Pen', 'Scissors', 'Highlighter', 'White-Out', 'Glue-Stick', 'Paper-Clip'], and this function cannot be performed by these tools: ['Calculator', 'Tightrope', 'Memory-Card', 'Bench', 'Jigsaw', 'Screwdriver-Bit']. What function it may be? Can Stapler be used to perform this function? Can USB-Mouse be used to perform this function? 
There is a function that can be performed by these tools: ['Tablet', 'Printer', 'Smart-Speaker', 'Smartwatch', 'Smartphone', 'Laptop'], and this function cannot be performed by these tools: ['Polish-Flag', 'Needle', 'Staple-Punch', 'Rugby-Ball', 'Refrigerator', 'Sound-Card']. What function it may be? Can Smart-TV be used to perform this function? Can Sharpener be used to perform this function? 
There is a function that can be performed by these tools: ['Desk', 'Bookshelf', 'Wall', 'Chair', 'Cabinet', 'Door'], and this function cannot be performed by these tools: ['Diaphragm', 'Cabinet-Handle', 'Raspberry-Pi', 'Thimble', 'API-Endpoints', 'Table-Saw']. What function it may be? Can Floor be used to perform this function? Can Drill-Press be used to perform this function? 
There is a function that can be performed by these tools: ['Towel', 'Handle', 'Hook', 'Bungee-Cord', 'Cable', 'Rope'], and this function cannot be performed by these tools: ['Clamp', 'Beam', 'Storage-Device', 'Napkin', 'Paint-Brush-Cleaner', 'Rugby-Ball']. What function it may be? Can Chain be used to perform this function? Can Soldering-Iron be used to perform this function? 
There is a function that can be performed by these tools: ['Hacksaw', 'Hammer', 'Pencil', 'Drill-Bit', 'Screwdriver', 'Chisel'], and this function cannot be performed by these tools: ['Table-Saw', 'Clay', 'Padlock', 'Cheese', 'Desktop-Computer', 'Luggage-Lock']. What function it may be? Can File be used to perform this function? Can LED-Lights be used to perform this function? 
There is a function that can be performed by these tools: ['Switch', 'Pedal', 'Button', 'Handle', 'Slider', 'Joystick'], and this function cannot be performed by these tools: ['Clamp', 'Digital-Level', 'Bobbins', 'Spirit-Level', 'Mouse', 'Napkin']. What function it may be? Can Dial be used to perform this function? Can Paper be used to perform this function? 
There is a function that can be performed by these tools: ['Stool', 'Tightrope', 'See-Saw', 'Plank', 'Ruler', 'Rocking-Horse'], and this function cannot be performed by these tools: ['Class', 'Hole-Punch', 'Web-Pages', 'Polish-Jewelry', 'Processor', 'Printer']. What function it may be? Can Scale be used to perform this function? Can Pulley be used to perform this function? 
There is a function that can be performed by these tools: ['Boats', 'Buoys', 'Piers', 'Floating-Logs', 'Pilings', 'Docks'], and this function cannot be performed by these tools: ['Clamps', 'Sticky-Notes', 'Circular-Saw', 'Strain-Gauge', 'Socket', 'Descenders']. What function it may be? Can Wharfs be used to perform this function? Can Microcontroller be used to perform this function? 
There is a function that can be performed by these tools: ['Desk', 'Floor', 'Door', 'Cabinet', 'Bookshelf', 'Wall'], and this function cannot be performed by these tools: ['Diaphragm', 'Cabinet-Handle', 'API-Endpoints', 'Table-Saw', 'Drill-Press', 'Thimble']. What function it may be? Can Chair be used to perform this function? Can Raspberry-Pi be used to perform this function? 
There is a function that can be performed by these tools: ['Pilings', 'Floating-Logs', 'Piers', 'Wharfs', 'Boats', 'Docks'], and this function cannot be performed by these tools: ['Microcontroller', 'Strain-Gauge', 'Sticky-Notes', 'Socket', 'Descenders', 'Circular-Saw']. What function it may be? Can Buoys be used to perform this function? Can Clamps be used to perform this function? 
There is a function that can be performed by these tools: ['Smart-Speaker', 'Smart-TV', 'Tablet', 'Smartwatch', 'Laptop', 'Smartphone'], and this function cannot be performed by these tools: ['Needle', 'Staple-Punch', 'Refrigerator', 'Sharpener', 'Sound-Card', 'Rugby-Ball']. What function it may be? Can Printer be used to perform this function? Can Polish-Flag be used to perform this function? 
There is a function that can be performed by these tools: ['Audio-Interface', 'Mouse', 'Cables', 'Microphone', 'Speakers', 'Monitor'], and this function cannot be performed by these tools: ['Scissor-Lift', 'Seam-Ripper', 'Netting', 'Ribbon', 'Graph-Paper', 'Storage-Device']. What function it may be? Can Recording-Software be used to perform this function? Can Pulley be used to perform this function? 
There is a function that can be performed by these tools: ['Monitor', 'Scanner', 'Mouse', 'Microphone', 'Webcam', 'Gamepad'], and this function cannot be performed by these tools: ['Leather', 'CSV-File', 'Smartwatch', 'Paint-Palette', 'Door', 'Tow-Truck']. What function it may be? Can Speakers be used to perform this function? Can Pressure-Gauge be used to perform this function? 
There is a function that can be performed by these tools: ['Dolly', 'Pallet-Jack', 'Wheelbarrow', 'Cargo-Container', 'Crane', 'Forklift'], and this function cannot be performed by these tools: ['Tow-Truck', 'HTML-Tables', 'Crowbar', 'Anvil', 'Crimp-Caps', 'Clip']. What function it may be? Can Hand-Truck be used to perform this function? Can Handle be used to perform this function? 
There is a function that can be performed by these tools: ['Microcontroller', 'Tablet', 'Laptop', 'Drone', 'Desktop-Computer', 'Smartphone'], and this function cannot be performed by these tools: ['Vice', 'Golf-Ball', 'Robot-Vacuum', 'Yarn', 'Dice-Shaker', 'Garage-Door-Lock']. What function it may be? Can Robot be used to perform this function? Can Ceiling be used to perform this function? 
There is a function that can be performed by these tools: ['Monitor', 'Mouse', 'Microphone', 'USB-Drive', 'Headphones', 'Webcam'], and this function cannot be performed by these tools: ['Staple-Punch', 'Tug-of-War-Rope', 'Ohmmeter', 'Compass', 'Dremel-Tool', 'Measuring-Tape']. What function it may be? Can Keyboard be used to perform this function? Can Helmets be used to perform this function? 
